spectrum_name	ion	peak_num	merged_rt	merged_mz	merged_height	persistence	aligned_rt	aligned_mz	value
20210723_glyco_plasma_ecoli_spike_2ug_1.wiff.dia.extracted.txt	138.055	139	18.087500000000002	1365.0	2.918961	2.5097526	18.087500000000002	1365.0	0.264067
20210723_glyco_plasma_ecoli_spike_2ug_1.wiff.dia.extracted.txt	138.055	140	10.6125	821.0	2.502411	2.502411	10.6125	821.0	21.554506000000003
20210723_glyco_plasma_ecoli_spike_2ug_1.wiff.dia.extracted.txt	138.055	141	18.1125	923.0	2.59801	2.47761	18.1125	923.0	6.174191800000001
20210723_glyco_plasma_ecoli_spike_2ug_1.wiff.dia.extracted.txt	138.055	142	22.512500000000003	1123.0	4.414914	2.4290996	22.512500000000003	1123.0	3.1357694
20210723_glyco_plasma_ecoli_spike_2ug_1.wiff.dia.extracted.txt	138.055	143	15.3625	1069.0	2.385467	2.385467	15.3625	1069.0	0.6931714
20210723_glyco_plasma_ecoli_spike_2ug_1.wiff.dia.extracted.txt	138.055	144	21.6625	967.0	3.171251	2.3854602	21.6625	967.0	5.7698502000000005
20210723_glyco_plasma_ecoli_spike_2ug_1.wiff.dia.extracted.txt	138.055	145	22.762500000000003	1251.0	3.616162	2.3763816	22.762500000000003	1251.0	5.153429
20210723_glyco_plasma_ecoli_spike_2ug_1.wiff.dia.extracted.txt	138.055	146	19.3125	1301.0	2.653786	2.372856	19.3125	1301.0	0.0
20210723_glyco_plasma_ecoli_spike_2ug_1.wiff.dia.extracted.txt	138.055	147	19.1125	1023.0	2.521534	2.36027	19.1125	1023.0	1.1734334
20210723_glyco_plasma_ecoli_spike_2ug_1.wiff.dia.extracted.txt	138.055	148	9.787500000000001	1073.0	2.359882	2.359882	9.787500000000001	1073.0	0.0
20210723_glyco_plasma_ecoli_spike_2ug_1.wiff.dia.extracted.txt	138.055	149	16.087500000000002	1191.0	2.45616	2.3571356000000003	16.087500000000002	1191.0	0.8912172
20210723_glyco_plasma_ecoli_spike_2ug_1.wiff.dia.extracted.txt	138.055	150	22.6625	1309.0	3.1616739999999997	2.3460419999999997	22.6625	1309.0	2.4871704
20210723_glyco_plasma_ecoli_spike_2ug_1.wiff.dia.extracted.txt	138.055	151	18.8875	1239.0	2.7310299	2.3143048999999998	18.8875	1239.0	0.6931743
20210723_glyco_plasma_ecoli_spike_2ug_1.wiff.dia.extracted.txt	138.055	152	14.4375	1151.0	2.312568	2.312568	14.4375	1151.0	0.0
20210723_glyco_plasma_ecoli_spike_2ug_1.wiff.dia.extracted.txt	138.055	153	17.4375	1161.0	2.6811955000000003	2.3049125000000004	17.4375	1161.0	1.5183672
20210723_glyco_plasma_ecoli_spike_2ug_1.wiff.dia.extracted.txt	138.055	154	22.962500000000002	831.0	3.6277077999999996	2.3018018	22.962500000000002	831.0	6.0978413
20210723_glyco_plasma_ecoli_spike_2ug_1.wiff.dia.extracted.txt	138.055	155	21.962500000000002	1063.0	3.282518	2.2979754	21.962500000000002	1063.0	6.913544000000002
20210723_glyco_plasma_ecoli_spike_2ug_1.wiff.dia.extracted.txt	138.055	156	13.3125	903.0	2.285151	2.285151	13.3125	903.0	0.1320324
20210723_glyco_plasma_ecoli_spike_2ug_1.wiff.dia.extracted.txt	138.055	157	22.137500000000003	1175.0	3.321231	2.2720047	22.137500000000003	1175.0	8.996384200000001
20210723_glyco_plasma_ecoli_spike_2ug_1.wiff.dia.extracted.txt	138.055	158	21.712500000000002	1047.0	2.748885	2.265086	21.712500000000002	1047.0	1.8286619000000002
